,"smt.arith.nl.patch_monomials=false","-file:{0} smt.arith.nl.patch_monomials=false",,,,,,
,"RV 11692","T_norm 11692","T_cpu 11692","T_wc 11692","# SAT 11692","# UNSAT 11692","# UNKNOWN 11692",
"QF_NIA_small\From_T2__sas2.t2__p21305_terminationG_0.smt2",0,65.626013225256,73.531,76.526,1,0,0,
"QF_NIA_small\From_T2__sas2.t2__terminationQ_1_0.smt2",0,6.10505836575875,6.75,7.087,1,0,0,
"QF_NIA_small\From_T2__select.t2__p21345_terminationG_0.smt2",0,9.29350490196079,9.969,10.413,1,0,0,
"QF_NIA_small\From_T2__select.t2_fixed__p21326_terminationG_0.smt2",,1060.85192697769,1000,1000,0,0,0,
"QF_NIA_small\From_T2__simple.t2__p21460_terminationG_0.smt2",0,0.130113887660327,0.141,0.274,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22188_terminationG_0.smt2",0,73.0174295774648,86.734,90.14,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22206_terminationG_0.smt2",,849.025974025974,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22223_terminationG_0.smt2",,909.169926119079,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22243_terminationG_0.smt2",0,44.4682012730465,48.422,50.448,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22262_terminationG_0.smt2",,909.960852544585,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22280_terminationG_0.smt2",,968.967114404817,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22301_terminationG_0.smt2",0,52.3939681724846,60.984,63.398,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22317_terminationG_0.smt2",,858.784893267652,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22348_safety_0.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22367_safety_0.smt2",0,1.90440217391304,2.094,2.392,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2__p22398_safety_0.smt2",,955.68752855185,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22141_safety_0.smt2",0,1.12274456521739,1.234,1.516,1,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__p22165_safety_0.smt2",,855.273916598528,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_13_0.smt2",0,14.3017901234568,13.844,14.411,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_22_0.smt2",0,34.6629619565217,38.109,39.625,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_32_0.smt2",0,42.4702933727311,48.094,49.992,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_6_0.smt2",0,49.1251436231329,61.313,63.797,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21513_terminationG_0.smt2",,924.845269672856,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21529_terminationG_0.smt2",,851.098454027665,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21547_terminationG_0.smt2",0,26.0316146881288,30.922,32.225,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21563_terminationG_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21579_terminationG_0.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21597_terminationG_0.smt2",0,49.8274069393382,51.828,54.059,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21613_terminationG_0.smt2",,855.973813420622,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21629_terminationG_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21647_terminationG_0.smt2",0,7.22963994856408,8.063,8.562,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21663_terminationG_0.smt2",,923.212709620477,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2",,834.130781499203,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21714_safety_0.smt2",0,12.1910488153595,14.266,14.999,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21738_safety_0.smt2",0,3.4499032192339,4.047,4.212,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21762_safety_0.smt2",0,0.910284810126582,1.031,1.293,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21786_safety_0.smt2",,991.469194312796,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21887_terminationG_0.smt2",0,55.2845108695652,60.781,63.098,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21904_terminationG_0.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21920_terminationG_0.smt2",,877.88501888376,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21938_terminationG_0.smt2",0,66.1935749151103,74.547,77.638,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21954_terminationG_0.smt2",,903.671706263499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21970_terminationG_0.smt2",,854.575163398693,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21988_terminationG_0.smt2",0,52.0458423326134,57.594,60.038,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22004_terminationG_0.smt2",,968.967114404817,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22040_safety_0.smt2",0,6.94222914875323,7.719,8.117,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22063_safety_0.smt2",0,1.98990462662338,2.344,2.714,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22104_safety_0.smt2",0,28.4512213818479,33.266,34.554,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21801_terminationG_0.smt2",0,342.517454545455,450.25,467.917,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21832_safety_0.smt2",0,1.85971241694352,2.141,2.454,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21855_safety_0.smt2",0,14.1032445208423,15.688,16.366,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_1_0.smt2",0,47.3595605022831,49.578,51.645,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_29_0.smt2",0,35.8508064516129,39.844,41.43,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_39_0.smt2",0,49.5870576746323,51.578,53.705,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22442_terminationG_0.smt2",0,4.48679539586919,4.984,5.264,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22466_safety_0.smt2",,1131.42239048134,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22485_terminationG_0.smt2",0,107.767914524422,120.234,125.096,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22506_safety_0.smt2",0,57.4683379817445,54.172,56.302,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22534_terminationG_0.smt2",0,4.33461809754131,5.141,5.455,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22554_safety_0.smt2",0,135.791355721393,143.516,149.819,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22580_terminationG_0.smt2",0,10.1017214860388,10.203,10.588,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22597_safety_0.smt2",0,1.50336727989488,1.641,1.776,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22618_safety_0.smt2",0,3.54388723696249,3.703,3.959,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22647_safety_0.smt2",0,1.47785655569256,1.719,1.846,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22668_safety_0.smt2",0,111.524515545145,125.172,130.22,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22693_safety_0.smt2",0,36.5802320490368,39.938,41.588,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22710_safety_0.smt2",0,4.87250896771622,5.844,6.155,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__terminationS_3_0.smt2",0,4.64914398595259,5.063,5.411,0,1,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22746_terminationG_0.smt2",0,2.32444444444445,2.25,2.537,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22780_safety_0.smt2",0,1.29902807775378,1.438,1.828,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22796_safety_0.smt2",,941.070625281152,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22827_terminationG_0.smt2",0,3.69914479345955,4.109,4.546,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22860_terminationG_0.smt2",0,6.1246052631579,6.953,7.251,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22891_terminationG_0.smt2",,937.696100403407,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2__p23156_terminationG_0.smt2",,880.842105263158,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22950_safety_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22972_safety_0.smt2",0,38.8007607819427,46.016,47.854,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22991_safety_0.smt2",0,0.886287913602941,0.922,1.215,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23010_safety_0.smt2",0,1.72704574742268,1.922,2.099,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23057_safety_0.smt2",0,9.08658071230342,9.391,9.837,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23091_safety_0.smt2",0,1.34426143516576,1.531,1.891,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23107_safety_0.smt2",0,3.28817381154499,3.703,4.046,1,0,0,
"QF_NIA_small\From_T2__slayer-n2.t2__p23222_terminationG_0.smt2",0,84.0655448717949,94.031,97.881,0,1,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23173_terminationG_0.smt2",0,0.211798056155508,0.234,0.507,1,0,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23194_terminationG_0.smt2",,952.207555757852,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23267_safety_0.smt2",0,30.8311728395063,29.844,31.196,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23305_safety_0.smt2",0,142.256721047794,147.969,154.026,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23340_safety_0.smt2",0,4.54832672831352,4.938,5.314,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23379_safety_0.smt2",0,0.688010094501718,0.766,1.073,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23413_safety_0.smt2",,967.622571692877,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__p23469_terminationG_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__terminationQ_3_0.smt2",0,3.20651386589404,3.703,4.075,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23517_terminationG_0.smt2",0,15.1706847203875,16.469,17.271,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23533_terminationG_0.smt2",,865.894039735099,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small04.t2__p23554_terminationG_0.smt2",0,677.590883027523,776.703,808.116,0,1,0,
"QF_NIA_small\From_T2__small04.t2__p23571_terminationG_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small05.t2__p23592_terminationG_0.smt2",,899.398108340499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small14.t2__p23679_terminationG_0.smt2",0,0.922349294570329,1.031,1.369,0,1,0,
"QF_NIA_small\From_T2__small14.t2__p23695_terminationG_0.smt2",,909.565217391304,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23750_terminationG_0.smt2",,920.774647887324,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23766_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23788_edge_closing_0.smt2",,967.622571692877,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small16.t2__p23821_edge_closing_0.smt2",0,4.03549382716051,3.906,4.247,0,1,0,
"QF_NIA_small\From_T2__small18.t2__p23872_edge_closing_0.smt2",0,0.800183598531212,0.938,1.186,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.341235319704219,0.375,0.701,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p24000_terminationG_0.smt2",,858.432498974149,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24016_terminationG_0.smt2",,783.520599250936,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24034_terminationG_0.smt2",,877.148846960168,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24050_terminationG_0.smt2",,1083.9378238342,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24066_terminationG_0.smt2",,1034.61918892186,1000,1000,0,0,0,
"QF_NIA_small\From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.58167049728374,2.953,3.263,1,0,0,
"QF_NIA_small\From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.35655151267375,5.094,5.38,1,0,0,
"QF_NIA_small\From_T2__spiral.t2__p24127_edge_closing_0.smt2",,812.111801242236,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88.bug.t2_fixed__p24181_terminationG_0.smt2",,1225.54188635032,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88b-fail.t2__p24138_terminationG_0.smt2",0,0.598876224968044,0.672,1.064,1,0,0,
"QF_NIA_small\From_T2__statemate.t2__term_unfeasibility_0_0.smt2",,882.328131590046,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver.bug.t2__terminationS_0_0.smt2",0,3.6100086281277,4,4.294,0,1,0,
"QF_NIA_small\From_T2__streamserver.bug.t2_fixed__terminationS_2_0.smt2",0,2.35987804878049,2.313,2.613,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24621_terminationG_0.smt2",,879.361076082388,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24667_terminationG_0.smt2",0,28.6965843023256,33.031,34.46,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24703_terminationG_0.smt2",,897.854077253219,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2",,988.657844990548,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24737_terminationG_0.smt2",,967.175219602404,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24755_terminationG_0.smt2",0,20.3856122652817,24.391,25.504,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24771_terminationG_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24787_terminationG_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24810_terminationG_0.smt2",0,25.0431808465156,28,29.153,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24825_edge_closing_0.smt2",0,11.1697379633575,12.531,13.047,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__p24587_edge_closing_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__terminationS_25_0.smt2",0,9.77467960624071,12.578,13.177,0,1,0,
"QF_NIA_small\From_T2__sudoku.t2__p24872_terminationG_0.smt2",,837.469975980785,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24885_terminationG_0.smt2",,864.820173625465,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24898_edge_closing_0.smt2",,830.488289003573,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,5.50253237259816,6.297,6.827,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,44.4150763358779,52.844,55.04,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",0,6.14751252276867,6.453,6.716,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",0,36.100086281277,40,41.654,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",0,28.1770277207392,32.797,34.186,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,63.3528072033899,71.469,74.427,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,26.4307515337423,30.891,32.198,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.35847793487575,1.516,1.809,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,879.73086627418,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",0,36.1937232905983,40.484,42.203,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,58.9685412026726,63.281,65.877,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",0,38.8823084677419,41.484,43.358,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",0,21.5433568824066,22.594,23.49,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",0,52.2259595218121,59.516,61.895,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",0,43.0686419232391,48.813,50.784,0,1,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",0,84.3533982240437,88.547,92.139,1,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",0,61.4003847124116,58.172,60.545,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,845.252525252525,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",0,92.2075961118392,100.891,105.104,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",0,38.2169921084581,45.141,46.966,0,1,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,771.386430678466,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,820.71400549235,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,7.96002443688908,8.953,9.299,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,36.0321995084897,38.547,40.18,0,1,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,922.805469783855,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",0,155.365999576451,175.344,182.459,1,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",0,74.6229107215654,87.5,91.127,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",0,224.423900462963,254.891,265.096,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,840.160642570281,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,940.647482014389,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",0,96.5395276100086,106.969,111.342,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",0,50.4285676307954,56.672,59.023,1,0,0,
"QF_NIA_small\From_T2__ud.t2__p25362_terminationG_0.smt2",0,3.37803951367781,3.719,3.987,1,0,0,
"QF_NIA_small\From_T2__w2_nt.t2__p25384_safety_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25539_terminationG_0.smt2",0,1.21686456996149,1.359,1.65,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25562_terminationG_0.smt2",,928.12777284827,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25580_terminationG_0.smt2",,840.498192044998,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25598_terminationG_0.smt2",0,286.976405515177,320.859,333.671,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25613_edge_closing_0.smt2",0,43.378201619965,47.359,49.309,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25648_terminationG_0.smt2",0,224.26504579154,245.813,255.684,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25671_terminationG_0.smt2",0,5.74968287526427,6.5,6.908,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,1.09234877326565,1.234,1.676,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.0969955489614244,0.094,0.204,1,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__p25773_terminationG_0.smt2",0,80.1502772177419,95.016,98.916,0,1,0,
"QF_NIA_small\From_T2__zeroconf.t2__terminationS_2_0.smt2",0,7.24784673144876,7.844,8.25,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,136.843522105743,143.516,149.374,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,10.3131684491979,12.906,13.418,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.377647625160462,0.422,0.764,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",0,20.0837223187147,22.109,23.02,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.712419871794872,0.797,1.117,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",0,574.88400353513,621.875,647.202,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26165_terminationG_0.smt2",,924.028268551237,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26214_safety_0.smt2",0,3.98054968287526,4.5,4.847,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26281_safety_0.smt2",0,0.32574198440208,0.359,0.652,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26305_terminationG_0.smt2",,906.805374945817,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26355_safety_0.smt2",0,0.404441007512152,0.438,0.671,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25815_safety_0.smt2",0,2.85432409739715,3.25,3.528,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25859_safety_0.smt2",0,3.17237407862408,3.703,4.064,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__terminationS_0_0.smt2",,921.5859030837,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32.c.t2__p26616_edge_closing_0.smt2",0,26.0023194836628,30.813,32.139,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26457_safety_0.smt2",0,98.5417475204829,109.234,113.604,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26484_terminationG_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26531_safety_0.smt2",0,0.813519991840065,0.953,1.258,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26555_edge_closing_0.smt2",0,59.7370699952222,59.766,62.197,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26393_terminationG_0.smt2",0,4.67171549045717,5.031,5.337,1,0,0,
"QF_NIA_small\Hanoi_plus_false-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2",0,51.9912474332649,60.516,63.249,0,1,0,
"QF_NIA_small\java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.245228375992939,0.266,0.599,0,1,0,
"QF_NIA_small\PastaA6_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.79843028139437,2.047,2.318,0,1,0,
"QF_NIA_small\PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,33.9566436583261,37.625,39.16,0,1,0,
"QF_NIA_small\problem-000008.cvc.1.smt2",0,0.431803170409511,0.469,0.643,1,0,0,
"QF_NIA_small\problem-000019.cvc.1.smt2",0,0.477625570776256,0.5,0.844,1,0,0,
"QF_NIA_small\problem-000019.cvc.2.smt2",0,0.245553468846664,0.266,0.536,1,0,0,
"QF_NIA_small\problem-000025.cvc.2.smt2",0,3.71678052005289,4.031,4.232,0,1,0,
"QF_NIA_small\problem-000080.cvc.1.smt2",0,0.178845749158249,0.203,0.324,0,1,0,
