,"z3legacy","{0} smt.arith.solver=2",,,,,,
,"RV 11751","T_norm 11751","T_cpu 11751","T_wc 11751","# SAT 11751","# UNSAT 11751","# UNKNOWN 11751",
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-48.smt2",0,187.41851635514,210.891,219.354,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-49.smt2",0,276.813795605307,319.156,332.116,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-4-50.smt2",0,175.468127593361,202.141,210.403,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-46.smt2",0,197.339266652434,220.922,229.914,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-47.smt2",0,137.069224031327,158.953,165.413,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-48.smt2",0,124.292359941028,141.047,146.755,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-49.smt2",0,188.864121425611,217.844,226.841,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-5-50.smt2",0,240.878664399625,245.484,255.487,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-46.smt2",0,97.8505188067445,108.188,112.615,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-47.smt2",0,134.123644839549,147.844,153.892,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-48.smt2",0,234.275628240925,280.75,292.179,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-49.smt2",0,289.671636546185,344.781,358.527,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-6-50.smt2",0,205.920984746523,219.406,228.298,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-46.smt2",0,177.770124077112,207.172,215.614,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-47.smt2",0,258.145358205254,248.891,259.102,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-48.smt2",0,255.198795180723,273.375,284.292,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-49.smt2",0,213.223953792502,233.813,243.165,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-7-50.smt2",0,246.894661190965,287.375,298.906,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-46.smt2",0,140.158210332103,145.25,151.042,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-47.smt2",0,75.3127592285359,86.797,90.261,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-48.smt2",0,168.582021791768,199.688,207.603,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-49.smt2",0,199.507458168208,216.578,225.402,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-8-50.smt2",0,176.499185336049,207.125,215.406,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-46.smt2",0,41.7275505902192,47.313,49.296,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-47.smt2",0,62.5997751986617,71.547,74.521,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-48.smt2",0,75.5597642260247,90.766,94.466,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-49.smt2",0,157.468228709394,171.469,178.412,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-9-50.smt2",0,183.447550675676,194.672,202.556,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-19.smt2",0,0.47622420072845,0.563,0.756,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-22.smt2",0,0.731614708233413,0.875,1.014,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-23.smt2",0,0.864893952120958,0.984,1.153,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-25.smt2",0,1.44408030553262,1.672,1.848,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-0-26.smt2",0,1.06253693853428,0.859,0.994,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-22.smt2",0,0.807642632524708,0.859,1.026,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-24.smt2",0,0.806923993070593,0.891,1.044,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-26.smt2",0,0.859120775969962,0.984,1.158,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-29.smt2",0,1.39803971486762,1.641,1.864,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-31.smt2",0,1.54396276595745,1.734,1.901,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-32.smt2",0,5.4138671875,5.797,6.102,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-10-33.smt2",0,1.45016486810552,1.734,1.993,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-23.smt2",0,0.738237139272271,0.844,1.002,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-25.smt2",0,0.847105100781571,0.984,1.182,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-27.smt2",0,1.12910189982729,1.25,2.55,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-30.smt2",0,1.35162191064639,1.359,1.542,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-32.smt2",0,2.04113319856244,2.172,2.368,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-11-33.smt2",0,6.76447578803106,7.078,7.401,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-1-21.smt2",0,0.59482120186204,0.672,0.901,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-24.smt2",0,0.812710703750526,0.922,1.111,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-26.smt2",0,1.04275587062472,1.125,1.324,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-27.smt2",0,1.17616191904048,1.5,1.687,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-29.smt2",0,1.42119565217391,1.547,1.731,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-12-31.smt2",0,1.63576123833757,1.844,2.058,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-1-24.smt2",0,1.12063112199466,1.203,1.491,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-1-25.smt2",0,0.701625631313131,0.797,0.969,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-24.smt2",0,0.861312095032397,0.953,1.124,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-25.smt2",0,0.998628442340792,1.109,1.259,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-26.smt2",0,1.10037128712871,1.328,1.514,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-27.smt2",0,1.16456198145437,1.141,1.298,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-28.smt2",0,1.20027539779682,1.406,1.626,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-29.smt2",0,1.25222919418758,1.359,1.529,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-30.smt2",0,1.58493661032028,1.703,1.818,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-31.smt2",0,1.61521147403685,1.844,2.022,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-32.smt2",0,1.81915534618755,1.984,2.17,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-13-33.smt2",0,1.85853407118056,2.047,2.244,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-25.smt2",0,1.0329816017316,1.141,1.317,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-26.smt2",0,1.09091371591372,1.281,1.472,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-27.smt2",0,1.39726360103627,1.547,1.743,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-28.smt2",0,1.34914759982055,1.438,1.67,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-29.smt2",0,1.58690940615518,1.75,1.918,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-30.smt2",0,1.83257952286282,2.203,2.417,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-31.smt2",0,2.2333930830873,2.531,2.757,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-32.smt2",0,2.31643700787402,2.391,2.595,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-14-33.smt2",0,2.19011725293132,2.5,2.704,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-15-26.smt2",0,1.05720061188811,1.156,1.607,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-15-28.smt2",0,1.30140830156713,1.469,1.65,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-15-33.smt2",0,2.32213748432929,2.656,2.878,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-26.smt2",0,1.26685506661284,1.5,1.731,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-28.smt2",0,1.38298810048479,1.5,1.679,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-29.smt2",0,1.53325919935301,1.813,2.039,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-30.smt2",0,1.81368221941992,2.063,2.255,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-31.smt2",0,1.84515876127009,2.25,2.441,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-32.smt2",0,2.16952433628319,2.344,2.514,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-16-33.smt2",0,1.84581753055204,2.094,2.288,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-26.smt2",0,0.966926869350863,1.125,1.297,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-28.smt2",0,1.36973657445077,1.609,1.779,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-29.smt2",0,1.63787473233405,1.828,2.038,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-30.smt2",0,1.67556599743699,1.875,2.162,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-31.smt2",0,1.88424185463659,2.156,2.303,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-32.smt2",0,2.21108897027143,2.453,2.85,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-17-33.smt2",0,2.10801020408163,2.469,2.633,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-27.smt2",0,1.2665395713108,1.469,1.642,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-28.smt2",0,1.52835404380792,1.734,1.953,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-29.smt2",0,1.9056797952826,2.047,2.244,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-30.smt2",0,1.79981999152901,2.031,2.209,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-31.smt2",0,1.90371548748921,2.109,2.323,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-32.smt2",0,2.07448215072719,2.25,2.402,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-18-33.smt2",0,2.66567420266451,3.156,3.383,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-27.smt2",0,1.40963181448332,1.656,1.868,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-28.smt2",0,1.36427592748735,1.547,1.76,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-29.smt2",0,1.95613115212528,1.672,1.778,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-30.smt2",0,1.77139300602131,1.828,2.029,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-31.smt2",0,1.94469936708861,2.203,2.406,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-32.smt2",0,1.82750952986023,2.063,2.217,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-19-33.smt2",0,2.57607267950963,2.813,3.002,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-27.smt2",0,1.47057349665924,1.578,1.82,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-28.smt2",0,1.46953186082877,1.797,2.089,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-29.smt2",0,1.61971379752243,1.813,2.118,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-30.smt2",0,2.22406564446574,2.219,2.423,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-31.smt2",0,2.02943915562914,2.344,2.606,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-32.smt2",0,1.84405035520267,2.109,2.319,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-20-33.smt2",0,2.39076292559899,2.719,3.001,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-21-28.smt2",0,1.59912546028406,1.453,1.635,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-21-30.smt2",0,1.89472998331943,2.172,2.333,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-21-32.smt2",0,2.4244359439834,2.234,2.559,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-20.smt2",0,0.521084661783714,0.578,0.71,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-28.smt2",0,1.59183459277918,1.813,1.99,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-29.smt2",0,1.65470827970828,1.844,2.002,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-23.smt2",0,0.781481863149217,0.906,1.125,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-30.smt2",0,1.52067328211694,1.703,1.896,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-31.smt2",0,1.38134904510362,1.625,1.77,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-32.smt2",0,2.6797608881298,3,3.203,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-22-33.smt2",0,2.85058106031502,3.547,3.785,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-25.smt2",0,0.812368365627633,0.922,1.095,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-26.smt2",0,1.45471740097908,1.563,1.729,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-27.smt2",0,0.605057293962098,0.656,0.852,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-28.smt2",0,2.22083502847844,2.609,2.8,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-2-29.smt2",0,1.07746188710342,1.25,1.43,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-23-29.smt2",0,1.8824557795146,2.188,2.415,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-23-31.smt2",0,2.23608519900498,2.578,2.736,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-23-33.smt2",0,2.96294178794179,3.406,3.591,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-29.smt2",0,1.78178921568627,2.172,2.362,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-30.smt2",0,1.82512069689337,2.078,2.195,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-31.smt2",0,2.16180278884462,2.594,2.818,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-32.smt2",0,3.02768327480246,3.297,3.505,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-24-33.smt2",0,2.42235178727114,2.656,2.877,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-25-29.smt2",0,2.06461954217889,2.328,2.542,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-25-30.smt2",0,1.77930201931519,1.938,2.131,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-25-31.smt2",0,1.94551422319475,2.125,2.487,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-25-32.smt2",0,2.21516306649725,2.5,2.685,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-25-33.smt2",0,2.61229296066252,3.016,3.199,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-26-30.smt2",0,2.31286386027765,2.469,2.682,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-26-32.smt2",0,2.42973286875726,3,3.23,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-26-33.smt2",0,2.94893583227446,3.328,3.516,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-27-30.smt2",0,2.44618626644737,2.844,3.014,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-27-31.smt2",0,3.37872415889745,3.984,4.27,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-27-32.smt2",0,2.73650062787777,3.125,3.366,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-27-33.smt2",0,3.80268924302789,4.563,4.867,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-28-30.smt2",0,2.49311440677966,2.813,3.021,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-28-31.smt2",0,2.63652263374486,3.063,3.268,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-28-32.smt2",0,2.75933441558442,3.047,3.203,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-28-33.smt2",0,3.77967893053016,3.953,4.17,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-29-31.smt2",0,2.71677110817942,2.953,3.126,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-29-32.smt2",0,2.76259604018912,2.234,2.416,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-29-33.smt2",0,3.01909413854352,3.25,3.442,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-30-31.smt2",0,3.62846889952153,3.625,3.851,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-30-32.smt2",0,2.72656999041227,2.719,2.986,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-30-33.smt2",0,2.9916438211725,3.391,3.633,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-31-32.smt2",0,4.79270483948252,4.781,5.042,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-19.smt2",0,0.516860325826546,0.516,0.686,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-21.smt2",0,0.464632155205532,0.578,0.76,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-32-32.smt2",0,3.86493710691824,4.406,4.606,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-32-33.smt2",0,3.1896369573569,3.969,4.213,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-24.smt2",0,0.817917783735478,0.875,1.058,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-26.smt2",0,0.934750329960405,1.016,1.261,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-27.smt2",0,1.58701072638314,2.016,2.211,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-28.smt2",0,1.04205117449664,1.188,1.392,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-29.smt2",0,4.13198187163155,4.031,4.321,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-3-30.smt2",0,0.877017962710323,0.922,1.071,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-33-32.smt2",0,4.00195487042002,4.281,4.524,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-33-33.smt2",0,4.34427419354839,4.828,5.061,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-34-33.smt2",0,3.86842828860537,4.203,4.548,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-19.smt2",0,0.519819925163705,0.531,0.709,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-20.smt2",0,0.548447986577181,0.625,0.821,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-21.smt2",0,0.549994315597999,0.578,0.698,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-22.smt2",0,0.721650777722029,0.688,0.825,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-23.smt2",0,0.732032678244972,0.766,0.943,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-24.smt2",0,0.642695635076681,0.781,1.003,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-26.smt2",0,1.00123873873874,1.063,1.239,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-27.smt2",0,0.832619675010979,0.906,1.049,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-28.smt2",0,0.703105229860818,0.797,1.026,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-29.smt2",0,1.18085053592696,1.422,1.662,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-30.smt2",0,1.66484765802638,1.75,1.898,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-31.smt2",0,1.11203282223287,1.109,1.246,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-32.smt2",0,3.64971641459075,3.922,4.114,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-4-33.smt2",0,2.48239220970112,2.422,2.588,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-19.smt2",0,0.511630434782609,0.563,0.744,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-20.smt2",0,0.454428331735379,0.453,0.771,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-21.smt2",0,0.544791666666667,0.609,0.772,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-22.smt2",0,0.595195620078741,0.578,0.715,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-23.smt2",0,0.670363352652697,0.719,0.895,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-24.smt2",0,0.723355949895615,0.828,1.289,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-25.smt2",0,0.855693717277487,0.938,1.114,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-26.smt2",0,1.07127100840336,1.219,1.359,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-27.smt2",0,0.775358926342073,0.891,1.082,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-28.smt2",0,1.05303949691086,1.141,1.295,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-29.smt2",0,0.822327044025158,0.938,1.092,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-30.smt2",0,1.07995582020745,1.344,1.524,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-31.smt2",0,2.08097354278628,2.406,2.608,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-32.smt2",0,2.64058580030106,2.516,2.732,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-5-33.smt2",0,1.72578299776286,1.844,2.02,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-20.smt2",0,0.551247721057429,0.578,0.711,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-21.smt2",0,0.604258362676056,0.656,0.812,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-23.smt2",0,0.699509585376727,0.75,0.93,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-25.smt2",0,0.836491141732285,0.813,1.03,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-28.smt2",0,0.848866202484004,1.078,1.251,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-29.smt2",0,0.979400749063671,1.125,1.339,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-31.smt2",0,5.59053228621291,6.125,6.392,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-6-32.smt2",0,2.43957023060797,2.781,2.98,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-19.smt2",0,0.528509309162175,0.516,0.718,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-20.smt2",0,0.51476377952756,0.5,0.668,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-21.smt2",0,0.53457818109294,0.641,0.831,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-22.smt2",0,0.665070346320347,0.734,0.944,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-23.smt2",0,0.707344985434873,0.813,1.013,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-24.smt2",0,0.8968642822146,0.875,1.078,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-25.smt2",0,0.82882006227758,0.891,1.032,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-26.smt2",0,0.652996542451018,0.813,1.009,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-27.smt2",0,1.12573498530029,1.281,1.485,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-28.smt2",0,0.69973241590214,0.766,0.944,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-29.smt2",0,1.44574031171019,1.641,1.773,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-30.smt2",0,1.3894938973064,1.578,1.789,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-31.smt2",0,1.03307333873582,1.219,1.424,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-32.smt2",0,1.28824707665656,1.422,1.617,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-7-33.smt2",0,1.27782156368222,1.453,1.59,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-8-19.smt2",0,0.517441203075531,0.547,0.731,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-8-20.smt2",0,0.520264893133243,0.547,0.692,0,1,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-8-21.smt2",0,0.548447986577181,0.547,0.879,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-8-22.smt2",0,0.648393704182837,0.719,1.003,1,0,0,
"QF_LIA/nec-smt/med/checkpass_pwd/prp-8-23.smt2",0,0.661532738095238,0.797,0.928,1,0,0,
