,"smt.arith.gomory_polarity=false","-file:{0} smt.arith.gomory_polarity=false",,,,,,
,"RV 11707","T_norm 11707","T_cpu 11707","T_wc 11707","# SAT 11707","# UNSAT 11707","# UNKNOWN 11707",
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-47.smt2",0,32.6271352723915,33.781,35.83,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-48.smt2",0,84.0037014563103,82.719,86.117,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-49.smt2",0,56.5429196588869,60.219,62.733,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-35.smt2",0,2.52823858833474,2.859,3.076,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-50.smt2",0,186.923001409585,221.859,230.283,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-36.smt2",0,6.5798596112311,7.281,7.675,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-37.smt2",0,6.81585754078791,8.188,8.537,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-38.smt2",0,3.01902793614595,3.797,4.153,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-39.smt2",0,4.16506099922541,5.141,5.459,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-40.smt2",0,4.25486082685223,4.969,5.263,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-41.smt2",0,5.07052167445814,5.703,5.986,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-42.smt2",0,9.6139705882353,11.094,11.648,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-43.smt2",0,4.03440315315315,4.281,4.52,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-44.smt2",0,34.4636952401011,39.109,40.708,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-45.smt2",0,364.807960304054,412.938,429.61,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-46.smt2",0,50.4627634660422,51.5,53.562,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-47.smt2",0,66.4850910392799,77.672,81.113,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-48.smt2",0,47.6214919521254,55.156,57.453,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-49.smt2",0,155.135016198704,171.672,178.707,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-45.smt2",0,22.2228889106583,27.109,28.306,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-50.smt2",0,238.944025285481,280.063,291.403,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-46.smt2",0,11.1315718303765,12.297,12.798,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-47.smt2",0,49.9099462365594,48.813,51.142,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-48.smt2",0,29.925176056338,39.609,41.274,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-49.smt2",0,36.8354500421585,41.766,43.47,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-50.smt2",0,156.982950039651,189.25,197.613,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-46.smt2",0,138.818991681655,147.578,153.597,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-47.smt2",0,47.2033746415403,55.078,57.343,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-48.smt2",0,40.3341167468299,44.094,47.364,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-49.smt2",0,195.431399498457,242.141,252.082,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-50.smt2",0,298.998208752905,369.031,383.77,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-46.smt2",0,98.9991045845273,115.609,120.132,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-47.smt2",0,54.6569339434939,65.656,68.334,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-48.smt2",0,57.9407632743363,62.594,65.054,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-49.smt2",0,126.936458333333,134.703,141.853,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-50.smt2",0,221.951639784946,246.672,256.707,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-47.smt2",0,157.053659188034,175.672,182.862,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-48.smt2",0,47.7950331532419,46.516,48.471,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-49.smt2",0,44.7456172970676,50.328,52.411,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-50.smt2",0,250.007446697324,285.859,297.382,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-47.smt2",0,142.711266840504,156.969,163.423,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-48.smt2",0,46.3519467213115,56.766,59.064,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-49.smt2",0,67.2301658673062,80.406,83.587,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-50.smt2",0,186.764352698994,195.156,203.114,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-48.smt2",0,438.458305293854,467.172,485.909,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-49.smt2",0,53.1336232904264,63.141,65.797,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-50.smt2",0,92.1024267599475,100.688,104.649,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-48.smt2",0,228.868471746575,255.563,265.88,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-49.smt2",0,57.2647736797988,65.313,67.962,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-50.smt2",0,59.0079760964046,71.391,74.151,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-61-49.smt2",0,94.1945729345955,104.641,108.835,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-61-50.smt2",0,96.4484819839858,103.641,107.911,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-62-49.smt2",0,329.160955844817,308.234,320.775,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-62-50.smt2",0,66.8934570717544,77.094,80.236,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-63-50.smt2",0,472.416386648745,504.031,524.413,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-34.smt2",0,5.29878635585971,5.922,6.159,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-35.smt2",0,2.56447599531616,3.141,3.329,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-36.smt2",0,14.9618747233289,16.156,16.829,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-37.smt2",0,6.39133055677335,6.969,7.355,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-38.smt2",0,6.43008992007104,6.922,7.317,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-39.smt2",0,3.96929590967192,4.453,4.726,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-40.smt2",0,12.5096969383533,14.453,15.071,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-41.smt2",0,19.1173168460265,22.078,23.028,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-42.smt2",0,13.6571993341656,15.688,16.464,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-43.smt2",0,32.9872543668122,36.109,37.532,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-44.smt2",0,47.13114006864,52.516,54.633,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-45.smt2",0,31.4852625664078,36.828,38.295,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-46.smt2",0,17.0656585754079,20.5,21.389,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-47.smt2",0,14.4642822455322,17.797,18.555,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-48.smt2",0,62.6173531360424,67.766,71.033,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-49.smt2",0,33.6154925847458,37.922,39.476,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-50.smt2",0,87.7954706717124,88.719,92.342,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-34.smt2",0,2.75481422745809,2.906,3.086,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-35.smt2",0,1.94488613048831,2.266,2.471,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-36.smt2",0,9.20396301903114,10.172,10.789,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-37.smt2",0,3.45387785291632,3.906,4.143,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-38.smt2",0,9.08157429245283,9.203,9.694,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-39.smt2",0,3.7101801988401,4.281,4.523,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-40.smt2",0,11.1276595744681,11.75,12.306,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-41.smt2",0,6.48209745762712,7.313,7.827,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-42.smt2",0,5.47813490491284,6.609,7.292,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-43.smt2",0,11.1844646799117,12.109,12.802,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-44.smt2",0,11.8076964133219,13.219,13.829,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-45.smt2",0,49.1982851808176,59.828,62.243,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-46.smt2",0,61.9531680440771,75.25,78.358,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-47.smt2",0,42.5158801274393,51.031,53.103,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-48.smt2",0,45.5974273463554,45.75,47.612,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-49.smt2",0,72.8443156108597,76.953,80.348,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-50.smt2",0,68.5183266224538,69.141,71.982,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-196.smt2",0,95.4975108438486,115.766,120.235,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-197.smt2",0,37.3837656784493,47.016,48.776,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-198.smt2",0,75.1345737775855,83,86.388,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-199.smt2",0,75.1180171733122,90.953,94.501,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-200.smt2",0,71.3402452129739,87.266,90.782,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-1-196.smt2",0,16.8662855239787,18.156,18.955,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-197.smt2",0,30.72424375274,33.5,34.889,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-198.smt2",0,29.649102896671,32.781,34.106,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-199.smt2",0,18.8230137711864,21.234,22.295,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-200.smt2",0,14.5060389055152,16.219,17.181,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-2-196.smt2",0,81.1542454769737,94.344,98.394,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-197.smt2",0,74.04279353562,80.484,83.762,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-198.smt2",0,71.3095002086812,81.672,84.916,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-199.smt2",0,51.2726396415173,58.797,61.222,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-200.smt2",0,71.6230864708316,82.75,86.089,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-196.smt2",0,65.5876016260163,77.125,80.286,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-3-197.smt2",0,52.7222787081338,52.672,55.404,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-198.smt2",0,52.724406991261,60.563,63.14,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-199.smt2",0,43.1058805291443,49.844,51.812,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-200.smt2",0,33.5242568125516,38.813,40.411,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-110.smt2",,950.477055883689,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-111.smt2",,933.928571428571,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-112.smt2",,947.89306751246,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-113.smt2",,904.844290657439,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-46.smt2",0,547.949559181191,646.172,671.682,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-47.smt2",0,612.582116988586,667.047,694.251,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-48.smt2",0,827.9922818013,852.531,885.911,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-49.smt2",,855.973813420622,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-50.smt2",,915.936952714536,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-109.smt2",,858.432498974149,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-110.smt2",,835.129740518962,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-111.smt2",,873.851294903926,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-112.smt2",,1052.84348263714,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-46.smt2",0,552.822460159362,596.953,621.034,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-47.smt2",0,725.486339820359,810.797,843.266,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-48.smt2",0,704.807108458961,804.531,837.274,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-49.smt2",,868.04979253112,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-50.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-46.smt2",0,229.853826728827,282.813,294.059,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-47.smt2",0,344.756985294117,336.188,349.844,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-48.smt2",0,401.1210206924,481.844,500.877,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-49.smt2",0,455.871814051418,491.609,511.697,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-50.smt2",0,675.67398411957,691.5,717.901,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-46.smt2",0,143.497281607077,186.094,193.557,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-47.smt2",0,160.590003367759,170.953,177.875,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-48.smt2",0,210.519865337171,244.734,254.718,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-49.smt2",0,365.473489583334,419.281,436.129,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-50.smt2",0,508.964198760513,549.594,571.134,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-110.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-111.smt2",,819.74921630094,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-112.smt2",,947.034857401539,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-113.smt2",,828.843106180666,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-110.smt2",,881.213142375737,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-111.smt2",,755.507403394727,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-112.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-113.smt2",,875.680200920887,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-110.smt2",,868.410128684101,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-111.smt2",,836.465413834466,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-112.smt2",,887.192536047498,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-113.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-46.smt2",0,37.6598048941799,40.828,42.559,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-47.smt2",0,56.6372056786704,58.641,60.958,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-48.smt2",0,67.9799921206664,72.172,75.198,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-49.smt2",0,86.953857421875,95.766,99.698,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-50.smt2",0,130.122217372326,142.5,148.366,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-46.smt2",0,258.648070469799,276.328,287.491,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-47.smt2",0,338.34809602649,390.75,406.358,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-48.smt2",0,384.662562735257,439.641,457.431,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-49.smt2",0,360.401395767672,382.625,398.029,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-50.smt2",0,569.694429580479,636.141,661.72,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-46.smt2",0,187.74077954736,214.125,222.604,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-47.smt2",0,380.648754075454,390.656,406.369,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-48.smt2",0,370.395278742284,458.922,477.31,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-49.smt2",0,569.089105078448,658.859,685.642,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-50.smt2",0,495.302092367736,545.969,568.2,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-46.smt2",0,36.5696258907364,36.797,38.273,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-47.smt2",0,27.6858367983368,31.828,33.125,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-48.smt2",0,9.55955188679245,11.141,11.654,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-49.smt2",0,68.8674392935983,74.563,77.471,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-50.smt2",0,14.618186695279,16.281,16.955,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-46.smt2",0,12.0717748735245,13.688,14.29,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-47.smt2",0,23.3482142857143,27.578,28.739,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-48.smt2",0,7.6068718381113,8.625,9.052,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-49.smt2",0,42.871126910017,48.281,50.232,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-50.smt2",0,12.3718215571557,13.141,13.75,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-46.smt2",0,9.69316309719934,11.25,11.824,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-47.smt2",0,13.1426876617774,14.563,15.165,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-48.smt2",0,15.5265625,14.25,14.889,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-49.smt2",0,20.5966085701598,22.172,23.118,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-50.smt2",0,27.5342155612245,25.797,26.946,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-46.smt2",0,11.5868670108161,11.266,11.715,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-47.smt2",0,16.843080255358,17.656,18.431,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-48.smt2",0,14.3216990187713,16.047,16.761,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-49.smt2",0,23.8969795334507,25.953,27.063,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-50.smt2",0,19.0885580819451,20.266,21.207,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-46.smt2",0,13.96101432236,15.609,16.434,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-47.smt2",0,11.1391010575793,13.594,15.104,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-48.smt2",0,14.0993358847366,14.969,15.579,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-49.smt2",0,15.4906237155775,18.016,18.737,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-50.smt2",0,20.0813780737705,23.422,24.39,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-46.smt2",0,13.5207993058391,15.828,16.52,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-47.smt2",0,16.768000618047,19.453,20.3,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-48.smt2",0,13.1872317596567,16.156,17.272,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-49.smt2",0,21.5397398843931,24.938,25.958,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-50.smt2",0,21.3975021533161,23.75,24.735,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-13-46.smt2",0,16.8147925764192,18.406,19.192,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-13-47.smt2",0,11.5964197392086,12.328,12.825,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-13-48.smt2",0,18.1628559102675,20.125,21,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-13-49.smt2",0,23.5754432289702,29.875,31.102,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-13-50.smt2",0,22.3869372814685,24.484,25.523,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-14-46.smt2",0,15.5054042501222,15.172,15.804,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-14-47.smt2",0,18.0724158653846,21.563,22.562,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-14-48.smt2",0,20.7945033482143,22.266,23.227,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-14-49.smt2",0,19.2207397003745,22.078,23.122,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-14-50.smt2",0,29.3394910117057,33.547,34.922,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-1-46.smt2",0,12.934497471555,14.672,15.324,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-1-47.smt2",0,14.2523696682464,15.813,16.5,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-1-48.smt2",0,18.2503971856559,19.219,20.049,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-1-49.smt2",0,22.30921875,25.594,26.663,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-1-50.smt2",0,17.3848867037195,19.438,20.225,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-15-46.smt2",0,12.6237674609696,14.688,15.323,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-15-47.smt2",0,9.39798763179238,11.078,11.595,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-15-48.smt2",0,21.30304379715,24.297,25.307,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-15-49.smt2",0,15.4157574152542,17.391,18.097,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-15-50.smt2",0,26.5378177966102,29.938,31.189,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-16-46.smt2",0,8.99355927963986,8.594,8.988,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-16-47.smt2",0,9.02989228819696,11.922,12.53,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-16-48.smt2",0,21.3828507340946,25.063,26.096,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-16-49.smt2",0,31.9138313609468,33.516,35.749,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-16-50.smt2",0,30.1422790901137,32.938,34.343,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-17-46.smt2",0,25.1367154141759,28.141,29.289,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-17-47.smt2",0,41.7432125443262,45.016,46.842,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-17-48.smt2",0,27.3061954148472,29.891,31.125,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-17-49.smt2",0,16.6168645558487,18.063,18.858,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-17-50.smt2",0,19.9972159787495,23.391,24.372,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-18-46.smt2",0,9.23720687599364,11.109,11.752,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-18-47.smt2",0,12.8049906132666,14.672,15.325,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-18-48.smt2",0,16.2323786201022,18.219,18.979,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-18-49.smt2",0,18.3887157869014,17.984,18.842,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-18-50.smt2",0,23.1084734211722,24.313,25.377,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-19-46.smt2",0,10.0767942822871,12.047,12.595,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-19-47.smt2",0,11.1898187183811,12.688,13.271,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-19-48.smt2",0,14.6404874942103,15.109,16.209,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-19-49.smt2",0,19.7216550090253,20.891,21.718,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-19-50.smt2",0,23.8175903853794,28.656,29.878,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-20-46.smt2",0,10.9270534861509,10.938,11.418,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-20-47.smt2",0,15.4052245693191,17.953,18.747,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-20-48.smt2",0,17.0822691552064,16.625,17.309,1,0,0,
