,"z3legacy","{0} smt.arith.solver=2",,,,,,
,"RV 11746","T_norm 11746","T_cpu 11746","T_wc 11746","# SAT 11746","# UNSAT 11746","# UNKNOWN 11746",
"QF_NIA/20170427-VeryMax/ITS/From_T2__ud.t2__term_unfeasibility_2_0.smt2",0,7.66909351927809,8.938,9.34,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__ud.t2_fixed__p25353_terminationG_0.smt2",0,25.2046532462057,28.578,29.566,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__ud.t2_fixed__p25354_terminationG_0.smt2",0,358.340830138956,357.484,371.643,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__ud.t2_fixed__term_unfeasibility_1_0.smt2",0,0.609427966101695,0.688,0.936,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__ud.t2_fixed__term_unfeasibility_2_0.smt2",0,112.938523152479,115.422,119.879,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w2_nt.t2__p25381_terminationG_0.smt2",0,1.3630407248636,1.672,1.89,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w2_nt.t2__p25382_terminationG_0.smt2",0,57.6350135247608,66.203,68.914,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w2_nt.t2__p25384_safety_0.smt2",0,686.70196197411,811.438,843.663,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w2_nt.t2__p25385_safety_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w3_nt.t2__p25397_safety_0.smt2",0,26.9108297413793,29.844,31.098,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w3_nt.t2__p25398_safety_0.smt2",0,10.0286238328146,10.781,11.438,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w3_nt.t2__p25400_safety_0.smt2",0,5.46673038973851,5.297,5.562,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__w3_nt.t2__p25401_safety_0.smt2",0,76.8848781779661,86.734,90.751,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25524_terminationG_0.smt2",0,0.785379625180203,0.781,0.983,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25530_terminationG_0.smt2",0,1.34010460693153,1.516,1.699,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25531_terminationG_0.smt2",0,4.69806296816479,4.797,5.209,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25532_terminationG_0.smt2",0,10.0890491036633,12.375,13.003,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25539_terminationG_0.smt2",0,7.49148225241017,8.172,8.597,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25540_terminationG_0.smt2",0,4.04452597128378,4.578,4.838,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25541_terminationG_0.smt2",0,4.99992011077972,5.609,5.916,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25548_terminationG_0.smt2",0,7.66794270833334,8.797,9.274,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25549_terminationG_0.smt2",,886.816447647308,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25550_terminationG_0.smt2",,858.080393765381,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25556_terminationG_0.smt2",0,201.869127881688,221.844,230.793,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25557_terminationG_0.smt2",0,53.7400020938023,61.344,63.92,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25558_terminationG_0.smt2",0,25.1499041064982,26.641,27.87,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25560_terminationG_0.smt2",0,252.146294390118,234.188,243.075,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25562_terminationG_0.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25563_terminationG_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25568_terminationG_0.smt2",0,150.478094302554,183.063,190.183,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25569_terminationG_0.smt2",,1005.28592023066,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25570_terminationG_0.smt2",0,18.2555518909411,19.844,20.745,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25573_terminationG_0.smt2",0,163.518576891277,189.078,196.479,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25574_terminationG_0.smt2",,949.183303085299,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25575_terminationG_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25578_terminationG_0.smt2",0,158.073030634573,172.656,179.409,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25579_terminationG_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25580_terminationG_0.smt2",0,88.7319835680752,90.344,93.992,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25583_terminationG_0.smt2",0,289.712510969724,315.609,328.277,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25584_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25585_terminationG_0.smt2",,1005.76923076923,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25588_terminationG_0.smt2",0,171.599000211595,193.828,201.419,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25589_terminationG_0.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25590_terminationG_0.smt2",,977.11349836525,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25593_terminationG_0.smt2",0,129.976500876424,141.781,147.48,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25594_terminationG_0.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25595_terminationG_0.smt2",,904.844290657439,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25598_terminationG_0.smt2",0,261.335396558959,297.688,309.254,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25599_terminationG_0.smt2",,711.806736985369,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25600_terminationG_0.smt2",,889.077773055674,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25604_edge_closing_0.smt2",0,5.78855434326479,6.594,6.905,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25606_edge_closing_0.smt2",,895.547945205479,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25607_edge_closing_0.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25608_edge_closing_0.smt2",,1166.10925306577,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25609_edge_closing_0.smt2",0,2.87073080186678,3.234,3.619,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25610_edge_closing_0.smt2",0,21.4768373115578,24.516,25.572,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25611_edge_closing_0.smt2",0,5.7783064516129,6.422,6.783,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25613_edge_closing_0.smt2",0,46.4693942045897,57.109,59.414,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__p25614_edge_closing_0.smt2",0,99.1617256637168,107.125,111.434,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__walk.t2__terminationQ_9_0.smt2",0,164.141971982759,182.031,189.402,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25632_terminationG_0.smt2",0,0.630379821260583,0.641,0.849,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25633_terminationG_0.smt2",0,2.42671064400716,2.594,2.782,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25637_terminationG_0.smt2",0,5.67395215918713,6.406,6.972,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25642_terminationG_0.smt2",0,6.51261104060914,7.359,7.682,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25643_terminationG_0.smt2",0,15.8709119496855,18.094,18.879,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25646_terminationG_0.smt2",0,7.84125970576216,9.172,9.63,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25647_terminationG_0.smt2",0,25.2364628820961,27.625,28.836,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25648_terminationG_0.smt2",0,210.790718906511,241.422,250.829,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25653_terminationG_0.smt2",0,2.65386535048802,2.859,3.081,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25655_terminationG_0.smt2",0,203.89477668433,257.5,267.151,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25658_terminationG_0.smt2",0,8.83293889845095,9.813,10.493,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25659_terminationG_0.smt2",0,567.878214131375,628.141,652.482,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25660_terminationG_0.smt2",0,133.490186170213,149.953,155.826,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25665_terminationG_0.smt2",0,775.793388213087,884.078,919.206,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25666_terminationG_0.smt2",0,816.886106454317,931.688,967.793,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25667_terminationG_0.smt2",,853.181076672104,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25670_terminationG_0.smt2",,953.075170842825,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25671_terminationG_0.smt2",,1058.16894284269,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25672_terminationG_0.smt2",,1054.43548387097,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25677_terminationG_0.smt2",0,284.181904808444,347.484,361.443,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25678_terminationG_0.smt2",,952.64116575592,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25679_terminationG_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25682_terminationG_0.smt2",,886.065226598899,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25683_terminationG_0.smt2",0,33.5309646685193,40.375,41.99,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25684_terminationG_0.smt2",,984.007525870179,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25722_terminationG_0.smt2",0,0.630297085201794,0.672,0.952,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25723_terminationG_0.smt2",0,1.36973657445077,1.609,1.902,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,0.964836762075134,1.031,1.213,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25736_terminationG_0.smt2",0,1.36981306491372,1.594,2.215,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25737_terminationG_0.smt2",0,102.170765027322,107.25,111.412,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25738_terminationG_0.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25748_edge_closing_0.smt2",0,1.3875390974084,1.484,1.639,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2__p25749_edge_closing_0.smt2",0,8.02727125593439,8.891,9.548,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25705_terminationG_0.smt2",0,6.9301707186271,9.266,9.764,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25706_terminationG_0.smt2",0,31.041078009828,36.234,37.689,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25709_edge_closing_0.smt2",0,0.413940481215703,0.469,0.642,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25710_edge_closing_0.smt2",0,8.43065104166667,9.672,10.127,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.116949910554562,0.125,0.257,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25713_edge_closing_0.smt2",0,0.499045801526719,0.469,0.651,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25714_edge_closing_0.smt2",0,6.29477764177887,7.375,7.724,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__wtf.t2__term_unfeasibility_0_0.smt2",0,196.096893809114,218.031,226.846,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25762_terminationG_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25764_terminationG_0.smt2",,959.633027522936,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25765_terminationG_0.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25768_terminationG_0.smt2",,1121.11468381565,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25769_terminationG_0.smt2",,899.011602922217,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25770_terminationG_0.smt2",,934.763181411975,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25773_terminationG_0.smt2",,854.924397221087,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25774_terminationG_0.smt2",,915.536105032823,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__p25775_terminationG_0.smt2",,927.716186252772,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__term_unfeasibility_0_0.smt2",0,148.247988926034,169.578,176.39,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationQ_0_0.smt2",0,5.9519697929869,6.734,7.047,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_0_0.smt2",0,46.6527693089431,54.859,57.11,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_1_0.smt2",0,45.4211847389558,54.063,56.179,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_10_0.smt2",0,6.93326793721973,7.391,7.767,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_12_0.smt2",0,26.4907524169819,30.125,31.49,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_14_0.smt2",0,16.0360050890586,15.063,15.718,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_2_0.smt2",0,9.57237936772047,11,11.502,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_3_0.smt2",0,90.8374305258658,101.563,105.656,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_4_0.smt2",0,61.0238290879211,71,74.79,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_5_0.smt2",0,7.19097073900043,8.047,8.44,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_6_0.smt2",0,53.5851495726496,59.938,62.301,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_7_0.smt2",0,65.4312365591398,72.719,75.55,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_8_0.smt2",0,10.4035649455426,12.328,12.947,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf.t2__terminationS_9_0.smt2",0,8.074905609493,7.156,7.574,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zeroconf_withassume.t2__term_unfeasibility_0_0.smt2",0,146.734692839707,172.406,178.846,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25902_terminationG_0.smt2",0,5.14579606440072,5.5,5.733,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,157.607788634322,167.703,174.113,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25920_safety_0.smt2",0,16.0952808277027,18.219,18.951,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25921_safety_0.smt2",0,6.63560337640684,7.609,8.143,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25934_safety_0.smt2",0,4.39355593364526,4.938,5.41,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25935_safety_0.smt2",0,44.8914489171375,45.578,47.438,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25937_safety_0.smt2",0,7.00446428571428,8.063,8.559,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25938_safety_0.smt2",0,0.344776876267748,0.406,0.712,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25948_safety_0.smt2",0,661.338407792738,774.828,804.158,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25949_safety_0.smt2",0,404.19160722006,446.891,464,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25951_safety_0.smt2",0,0.0804120541205412,0.094,0.229,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,9.69912533215235,10.469,11.01,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25962_safety_0.smt2",0,218.199675324675,248.969,258.973,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25963_safety_0.smt2",,992.409867172676,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25965_safety_0.smt2",,850.406504065041,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25966_safety_0.smt2",,946.606334841629,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25970_terminationG_0.smt2",,938.116591928251,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25971_terminationG_0.smt2",0,508.215918203689,605.875,629.996,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26002_safety_0.smt2",0,82.226233517652,92.406,96.27,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26004_safety_0.smt2",0,12.8506461772372,14.141,14.793,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26006_safety_0.smt2",0,0.267008813413586,0.297,0.593,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.400480566117448,0.453,0.739,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26016_safety_0.smt2",0,350.885215863454,417.641,434.041,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26018_safety_0.smt2",,885.690093141406,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26020_safety_0.smt2",,915.536105032823,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26021_safety_0.smt2",,982.620948802255,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26023_safety_0.smt2",,927.304964539007,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26024_safety_0.smt2",,856.324191567745,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26027_terminationG_0.smt2",0,2.42080635370295,2.859,3.097,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26028_terminationG_0.smt2",0,303.567118522073,302.406,314.407,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26029_terminationG_0.smt2",0,179.866079152249,198.781,206.691,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",0,13.0777445424013,14.891,15.546,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26047_safety_0.smt2",0,38.653908045977,40.188,41.777,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26059_safety_0.smt2",0,358.285163606403,363.766,378.484,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26061_safety_0.smt2",0,82.5342799188641,97.25,101.283,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26073_safety_0.smt2",,897.854077253219,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26074_safety_0.smt2",0,0.337129351095831,0.375,2.636,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26075_safety_0.smt2",0,234.936293350018,314.109,327.695,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26077_safety_0.smt2",0,0.340790616854909,0.375,0.55,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26078_safety_0.smt2",0,0.41448950590293,0.453,0.631,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26087_safety_0.smt2",,1064.631043257,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.219575682937752,0.234,0.522,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26089_safety_0.smt2",0,144.858150730412,156.422,162.774,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26091_safety_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26092_safety_0.smt2",,857.728577285773,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26095_terminationG_0.smt2",0,4.27634672937153,4.781,5.088,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26096_terminationG_0.smt2",0,163.721739130435,189,196.506,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26097_terminationG_0.smt2",0,404.036628657487,448.844,466.623,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26127_safety_0.smt2",0,16.4842809544282,18.328,19.273,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26129_safety_0.smt2",0,123.585376473741,110.234,114.914,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26141_safety_0.smt2",0,88.8514469792987,100.531,104.565,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",,1053.37361530715,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26145_safety_0.smt2",0,7.03973349158394,7.797,8.302,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26146_safety_0.smt2",0,5.43635977938057,6.125,6.399,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26155_safety_0.smt2",,914.735461303017,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26156_safety_0.smt2",0,1.70125645609853,2.047,2.325,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26157_safety_0.smt2",0,752.300165174765,843.641,876.365,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26159_safety_0.smt2",,893.635198633063,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26160_safety_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26163_terminationG_0.smt2",0,2.02431520444621,2.438,2.66,1,0,0,
