,"smt.arith.gomory_use_big_cuts=false","-file:{0} smt.arith.gomory_use_big_cuts=false",,,,,,
,"RV 11708","T_norm 11708","T_cpu 11708","T_wc 11708","# SAT 11708","# UNSAT 11708","# UNKNOWN 11708",
"QF_LIA/nec-smt/large/int_from_list/prp-24-41.smt2",0,2.4450677886863,2.5,2.718,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-24-42.smt2",0,2.74052454387489,3.016,3.148,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-24-43.smt2",0,2.13816084229391,2.281,2.493,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-27-41.smt2",0,1.51288569424965,1.547,1.743,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-27-42.smt2",0,4.33271686258614,5.109,5.388,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-33-41.smt2",0,2.32854502688172,2.484,2.713,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-34-41.smt2",0,5.66156045751634,6.625,6.997,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-34-42.smt2",0,10.1648470464135,11.516,12.101,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-34-43.smt2",0,11.8876578832753,13.047,13.724,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-34-44.smt2",0,8.65754198966408,9.609,10.077,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-35-42.smt2",0,4.56297588832487,5.156,5.479,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-35-43.smt2",0,2.39459432847578,2.906,3.095,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-35-44.smt2",0,10.4576630920465,11.188,11.728,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-35-45.smt2",0,3.73447838553154,4.047,4.309,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-35-46.smt2",0,13.7553733031674,14.531,15.169,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-37-46.smt2",0,9.81310272536688,11.188,11.718,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-37-47.smt2",0,45.7283048026628,45.969,47.878,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-37-48.smt2",0,24.9633521539105,28.531,29.729,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-37-49.smt2",0,35.7787872154116,39.063,40.693,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-37-50.smt2",0,27.0381816081331,27.969,29.198,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-40-46.smt2",0,6.13622871863799,6.547,6.873,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-40-47.smt2",0,13.2065392354125,15.688,16.43,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-40-48.smt2",0,28.1264534883721,31.219,32.572,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-40-49.smt2",0,35.4780673530673,39.531,41.112,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-40-50.smt2",0,27.1553600488202,31.906,33.295,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-42-41.smt2",0,7.36970528910803,7.859,8.401,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-42-42.smt2",0,7.30446927374301,8.125,8.511,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-42-43.smt2",0,5.71933539258669,6.859,7.187,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-43-46.smt2",0,13.1990567078553,14.297,14.895,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-43-47.smt2",0,11.6585416666667,13.375,14.071,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-43-48.smt2",0,8.85226774758984,9.656,10.239,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-43-49.smt2",0,26.3077337354589,29.188,30.364,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-43-50.smt2",0,33.3174518201285,37.188,38.791,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-44-41.smt2",0,2.10933384547849,2.297,2.503,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-44-42.smt2",0,2.45120202911336,2.656,2.935,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-44-43.smt2",0,3.02337466487936,3.234,3.454,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-44-44.smt2",0,7.08966277162772,8.266,8.683,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-44-45.smt2",0,19.6388608870968,20.953,21.854,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-45-44.smt2",0,12.7208239277652,13.469,14.062,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-45-45.smt2",0,11.9523707817172,13.375,13.994,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-45-46.smt2",0,14.3280832378771,17.938,18.761,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-45-47.smt2",0,23.0066696642686,27.516,28.75,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-45-48.smt2",0,11.7470703125,12.938,13.506,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-46-46.smt2",0,9.03737771161208,10.156,10.622,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-46-47.smt2",0,23.4824851665906,24.594,25.607,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-46-48.smt2",0,25.0599360388178,27.156,28.302,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-46-49.smt2",0,24.2957069628364,27.188,28.337,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-46-50.smt2",0,13.1949541284404,14.438,15.096,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-47-46.smt2",0,18.6839203894616,23.391,24.339,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-47-47.smt2",0,20.1410638297872,22.625,23.593,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-47-48.smt2",0,13.1443838443396,15.984,16.657,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-47-49.smt2",0,21.3954545454545,25.313,26.393,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-47-50.smt2",0,17.5473340040241,20.844,21.741,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-48-46.smt2",0,10.4252017888307,11.422,11.959,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-48-47.smt2",0,12.8522280471822,14.063,14.651,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-48-48.smt2",0,16.8873337028825,18.203,19.029,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-48-49.smt2",0,15.0251603227141,17.359,18.17,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-48-50.smt2",0,19.2603999196141,22.906,23.871,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-49-46.smt2",0,17.3549642304718,21.453,22.563,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-49-47.smt2",0,14.3289601293103,15.891,16.543,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-49-48.smt2",0,17.8382640586797,17.438,18.202,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-49-49.smt2",0,16.1417972197705,17.484,18.241,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-49-50.smt2",0,17.1336979166667,19.656,20.516,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-50-46.smt2",0,6.28118267987936,6.969,7.323,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-50-47.smt2",0,13.4440524193548,14.344,15.031,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-50-48.smt2",0,1.88377637987013,2.219,2.421,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-50-49.smt2",0,13.1373652011613,15.141,15.789,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-50-50.smt2",0,22.0327031602709,23.328,24.328,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-51-46.smt2",0,15.3869474313023,18.469,19.207,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-51-47.smt2",0,15.3508443245404,18.359,19.236,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-51-48.smt2",0,20.9725975213328,24.672,25.733,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-51-49.smt2",0,33.7507297748123,38.688,40.215,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-51-50.smt2",0,23.3779335719968,28.094,29.287,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-52-46.smt2",0,13.8303834033613,15.734,16.427,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-52-47.smt2",0,9.04968078638022,10.672,11.129,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-52-48.smt2",0,19.1232068607069,21.984,22.896,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-52-49.smt2",0,20.1104232438832,24.359,25.416,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-52-50.smt2",0,9.84788098375055,10.719,11.212,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-53-46.smt2",0,10.1739008179959,11.891,12.424,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-53-47.smt2",0,21.5392535392535,24,25.002,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-53-48.smt2",0,12.6280374794069,14.656,15.338,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-53-49.smt2",0,25.2332077326343,27.609,28.754,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-53-50.smt2",0,40.2118413232964,48.516,50.578,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-54-46.smt2",0,1.47304184549356,1.641,1.873,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-54-47.smt2",0,14.4433139534884,16.031,16.706,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-54-48.smt2",0,1.80973176785032,2.266,2.526,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-54-49.smt2",0,7.57288939790576,8.297,8.701,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-54-50.smt2",0,26.0011183407889,30.563,31.858,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-55-46.smt2",0,3.25248756218905,3.75,3.971,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-55-47.smt2",0,14.8514005293339,16.094,16.852,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-55-48.smt2",0,6.16085390946502,7.156,7.525,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-55-49.smt2",0,24.4037743674824,28.125,29.334,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-55-50.smt2",0,23.7936800082953,27.422,28.584,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-56-46.smt2",0,11.097268907563,12.625,13.202,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-56-47.smt2",0,14.7049854521039,15.703,16.439,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-56-48.smt2",0,5.51786138849263,5.547,5.845,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-56-49.smt2",0,21.8007616861436,24.969,26.04,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-56-50.smt2",0,18.9786068925234,15.531,16.167,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-57-46.smt2",0,3.29527979495942,3.688,3.938,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-57-47.smt2",0,20.5422121896163,21.75,22.627,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-57-48.smt2",0,1.58957780725022,1.719,1.919,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-57-49.smt2",0,23.3184713375796,24.5,25.505,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-57-50.smt2",0,30.8281871519491,37.047,38.602,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-58-46.smt2",0,10.021201814059,10.563,11.023,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-58-47.smt2",0,22.7397847605893,23.609,24.585,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-58-48.smt2",0,4.95806197478991,5.641,5.956,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-58-49.smt2",0,20.9316922628305,25.734,26.79,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-58-50.smt2",0,22.1948804573805,25.516,26.575,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-59-46.smt2",0,1.55977697095436,1.438,1.645,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-59-47.smt2",0,3.91514268488746,4.656,4.928,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-59-48.smt2",0,3.00607004727116,3.344,3.59,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-59-49.smt2",0,26.2682866284201,28.453,29.646,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-59-50.smt2",0,36.6360682173573,44.797,46.599,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-60-46.smt2",0,16.96765545061,20.609,21.551,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-60-47.smt2",0,17.0358752620545,19.422,20.282,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-60-48.smt2",0,17.3888779913692,21.188,22.136,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-60-49.smt2",0,11.6048702635914,13.469,14.052,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-60-50.smt2",0,10.222166218638,10.906,11.407,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-61-46.smt2",0,23.8153816876903,26.172,27.299,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-61-47.smt2",0,8.64152298850575,9.344,9.831,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-61-48.smt2",0,1.71560032512773,1.766,1.961,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-61-49.smt2",0,23.5322873443983,21.688,22.647,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-61-50.smt2",0,22.9626672047971,23.797,24.803,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-62-46.smt2",0,13.6497252747253,14.25,14.855,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-62-47.smt2",0,16.3776441310659,18.875,19.676,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-62-48.smt2",0,5.37668705187685,6.094,6.391,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-62-49.smt2",0,16.8140737410072,20.109,21.002,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-62-50.smt2",0,25.6355548187445,27.719,28.889,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-63-47.smt2",0,15.3606176826807,18.188,18.96,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-63-48.smt2",0,8.50912698412698,8.969,9.399,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-63-49.smt2",0,17.6678006329114,20.016,20.869,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-63-50.smt2",0,5.99246414164052,6.391,6.814,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-7-46.smt2",0,33.5028002309469,34.672,36.179,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-7-47.smt2",0,12.0842269199346,14.141,14.823,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-7-48.smt2",0,27.1732608695652,29.875,31.15,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-7-49.smt2",0,34.4656051677244,36.344,37.838,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-7-50.smt2",0,33.4782127429806,37.047,38.609,0,1,0,
"QF_LIA/nec-smt/large/int_from_list/prp-8-46.smt2",0,12.0056376780319,13.297,13.868,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-8-47.smt2",0,8.75558035714286,9.609,10.041,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-8-48.smt2",0,9.36452702702703,10.766,11.455,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-8-49.smt2",0,12.1299165980231,14.078,14.728,1,0,0,
"QF_LIA/nec-smt/large/int_from_list/prp-8-50.smt2",0,12.0042025862069,13.313,13.855,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-0-47.smt2",0,1.54136178861789,1.359,1.514,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-0-48.smt2",0,1.4280253385758,1.563,1.738,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-0-49.smt2",0,2.73864579012858,3.156,3.371,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-0-50.smt2",0,1.51522880348653,1.828,2.023,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-1-47.smt2",0,1.21414568716467,1.406,1.683,0,1,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-1-48.smt2",0,1.98568925233645,2.234,2.45,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-1-49.smt2",0,2.25987654320988,2.625,2.863,1,0,0,
"QF_LIA/nec-smt/large/mygetpwnam/prp-1-50.smt2",0,1.70903274628509,1.484,1.613,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-46.smt2",0,71.6933205711921,82.797,86.117,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-47.smt2",0,22.6545354554865,20.922,21.799,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-48.smt2",0,70.4018216586151,83.594,86.97,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-49.smt2",0,68.5174892703863,76.313,79.393,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-0-50.smt2",0,139.412041181737,148.875,154.872,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-46.smt2",0,364.841557911909,427.625,445.011,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-47.smt2",0,798.251293103448,940.578,978.709,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-48.smt2",,844.911147011309,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-49.smt2",,849.025974025974,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-10-50.smt2",,861.61449752883,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-46.smt2",0,230.613827284946,246.047,256.073,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-47.smt2",0,127.501140973631,120.188,125.035,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-48.smt2",0,183.215571824297,221.313,230.192,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-49.smt2",0,370.888786008231,430.813,448.17,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-11-50.smt2",0,205.074499165276,234.875,244.444,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-46.smt2",0,125.244214719272,118.359,123.111,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-47.smt2",0,219.446495378521,238.328,248.012,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-48.smt2",0,235.028537380833,223.906,232.959,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-49.smt2",0,343.084906733394,360.469,374.976,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-12-50.smt2",0,240.746031746032,253.75,264.09,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-46.smt2",0,87.5595037638669,105.641,109.945,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-47.smt2",0,149.84441380719,175.344,182.472,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-48.smt2",0,122.874135124135,144.313,150.128,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-49.smt2",0,147.698559123777,165.984,172.761,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-13-50.smt2",0,210.68115234375,244.922,254.924,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-46.smt2",0,76.1217555331992,90.422,94.073,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-47.smt2",0,121.371881496882,139.531,145.086,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-48.smt2",0,201.084943762781,235.016,244.651,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-49.smt2",0,273.187472479084,296.563,308.501,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-14-50.smt2",0,310.606106870229,291.75,303.6,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-46.smt2",0,171.636256167763,199.531,207.57,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-47.smt2",0,165.928255266697,176.953,184.554,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-48.smt2",0,193.544789356985,208.625,217.03,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-49.smt2",0,200.480837151585,250.984,261.128,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-1-50.smt2",0,185.843200439648,222.266,231.346,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-46.smt2",0,142.571348133848,158.859,165.288,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-47.smt2",0,116.123863177041,137.328,142.877,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-48.smt2",0,131.689374219075,151.141,157.187,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-49.smt2",0,184.207283118406,225.328,234.423,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-15-50.smt2",0,225.524754135002,241.156,251.06,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-46.smt2",0,57.8704947916667,66.391,69.13,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-47.smt2",0,68.5908147773279,80.984,84.259,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-48.smt2",0,97.6218596813726,114.234,118.854,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-49.smt2",0,155.617276944335,188.422,196.013,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-16-50.smt2",0,183.927780561122,219.359,228.329,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-46.smt2",0,74.3764738209433,88.953,92.989,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-47.smt2",0,88.6536910669975,102.469,106.528,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-48.smt2",0,103.95438578884,123.781,128.768,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-49.smt2",0,111.485561342593,115.109,119.703,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-17-50.smt2",0,253.230979553019,254.563,264.754,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-46.smt2",0,68.6298188686555,84.672,88.135,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-47.smt2",0,68.922480620155,76.5,79.675,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-48.smt2",0,77.1167286806114,91.641,95.364,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-49.smt2",0,156.44732689365,195.484,203.395,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-18-50.smt2",0,210.461622807018,194.969,202.871,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-46.smt2",0,43.0263079311992,43.047,44.768,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-47.smt2",0,73.4223511904762,73.703,76.683,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-48.smt2",0,130.062018737167,121.109,125.988,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-49.smt2",0,150.399799014523,138.609,144.255,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-19-50.smt2",0,140.862871127367,156.484,162.831,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-46.smt2",0,78.221060311284,86.484,90.027,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-47.smt2",0,34.5748047799338,34.922,36.422,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-48.smt2",0,112.584279521057,130.344,135.714,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-49.smt2",0,131.106341719078,149.469,155.48,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-20-50.smt2",0,104.973063858696,92.328,96.018,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-46.smt2",0,101.389573195458,119.516,124.355,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-47.smt2",0,45.9818187040441,47.828,49.786,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-48.smt2",0,84.7808972911964,89.766,93.508,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-49.smt2",0,64.8473094170404,69.125,71.942,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-21-50.smt2",0,121.787298387097,151.594,157.804,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-46.smt2",0,44.270767613039,40.25,41.943,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-47.smt2",0,34.2626270999116,37.047,38.59,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-48.smt2",0,68.0419350509933,60.594,63.143,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-49.smt2",0,99.5873621713316,112.25,116.776,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-22-50.smt2",0,115.471348314607,122.813,128.001,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-46.smt2",0,39.0045744243421,45.344,47.204,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-47.smt2",0,24.3691243987757,26.641,27.761,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-48.smt2",0,61.4198804573805,70.609,73.726,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-49.smt2",0,95.2694056683588,107.656,112.151,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-23-50.smt2",0,96.2993374765478,98.141,102.123,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-46.smt2",0,32.0838955965909,32.391,33.708,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-47.smt2",0,52.9738212719298,57.734,60.012,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-48.smt2",0,50.6380793539326,51.703,53.77,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-49.smt2",0,125.982196482196,140.375,146.09,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-24-50.smt2",0,108.327262443439,114.438,119.11,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-46.smt2",0,125.993568676337,132.859,138.258,1,0,0,
"QF_LIA/nec-smt/large/user_is_in_group/prp-2-47.smt2",0,156.725707436857,160.172,166.674,1,0,0,
