,"mathsat","{0}",,,,,,
,"RV 11618","T_norm 11618","T_cpu 11618","T_wc 11618","# SAT 11618","# UNSAT 11618","# UNKNOWN 11618",
"QF_LIA/mathsat/FISCHER11-2-fair.smt2",0,0.0556382978723404,0.063,0.878,0,1,0,
"QF_LIA/mathsat/FISCHER11-3-fair.smt2",0,0.0784186325469812,0.094,0.704,0,1,0,
"QF_LIA/mathsat/FISCHER11-4-fair.smt2",0,0.0841738197424893,0.094,0.558,0,1,0,
"QF_LIA/mathsat/FISCHER11-5-fair.smt2",0,0.107924061081304,0.125,1.389,0,1,0,
"QF_LIA/mathsat/FISCHER11-6-fair.smt2",0,0.152745327102804,0.172,0.5,0,1,0,
"QF_LIA/mathsat/FISCHER11-7-fair.smt2",0,0.214784394250513,0.25,1.603,0,1,0,
"QF_LIA/mathsat/FISCHER11-8-fair.smt2",0,0.315754934901302,0.359,0.962,0,1,0,
"QF_LIA/mathsat/FISCHER11-9-fair.smt2",0,0.410580429497569,0.484,0.901,0,1,0,
"QF_LIA/mathsat/FISCHER1-1-fair.smt2",0,0.0271378165213782,0.031,0.925,1,0,0,
"QF_LIA/mathsat/FISCHER1-2-fair.smt2",0,0.0264890599675851,0.031,0.611,0,1,0,
"QF_LIA/mathsat/FISCHER1-3-fair.smt2",0,0.01442519858782,0.016,1.053,0,1,0,
"QF_LIA/mathsat/FISCHER1-4-fair.smt2",0,0.0406392457521757,0.047,0.35,0,1,0,
"QF_LIA/mathsat/FISCHER1-5-fair.smt2",0,0.0275611298482293,0.031,0.629,0,1,0,
"QF_LIA/mathsat/FISCHER1-6-fair.smt2",0,0.0393351383874849,0.047,0.604,0,1,0,
"QF_LIA/mathsat/FISCHER2-1-fair.smt2",0,0.0293292956482728,0.031,0.387,1,0,0,
"QF_LIA/mathsat/FISCHER2-2-fair.smt2",0,0.0138741511035654,0.016,1.16,0,1,0,
"QF_LIA/mathsat/FISCHER2-3-fair.smt2",0,0.0280218602657522,0.031,0.957,0,1,0,
"QF_LIA/mathsat/FISCHER2-4-fair.smt2",0,0.0140049271636675,0.016,0.456,0,1,0,
"QF_LIA/mathsat/FISCHER2-5-fair.smt2",0,0.0271829521829522,0.031,1.205,0,1,0,
"QF_LIA/mathsat/FISCHER2-6-fair.smt2",0,0.0280098543273351,0.031,0.989,0,1,0,
"QF_LIA/mathsat/FISCHER2-7-fair.smt2",0,0.0405384456386937,0.047,1.404,1,0,0,
"QF_LIA/mathsat/FISCHER3-1-fair.smt2",0,0.0126646648585819,0.016,1.238,1,0,0,
"QF_LIA/mathsat/FISCHER3-2-fair.smt2",0,0.0137111996644295,0.016,0.105,0,1,0,
"QF_LIA/mathsat/FISCHER3-3-fair.smt2",0,0.0137573653198653,0.016,1.421,0,1,0,
"QF_LIA/mathsat/FISCHER3-4-fair.smt2",0,0.0266401792991035,0.031,0.644,0,1,0,
"QF_LIA/mathsat/FISCHER3-5-fair.smt2",0,0.0274454240134341,0.031,0.941,0,1,0,
"QF_LIA/mathsat/FISCHER3-6-fair.smt2",0,0.0441722972972973,0.047,1.101,0,1,0,
"QF_LIA/mathsat/FISCHER3-7-fair.smt2",0,0.0475109011627908,0.047,0.119,0,1,0,
"QF_LIA/mathsat/FISCHER3-8-fair.smt2",0,0.0394458970233307,0.047,1.24,1,0,0,
"QF_LIA/mathsat/FISCHER4-1-fair.smt2",0,0.0132445299837925,0.016,0.422,1,0,0,
"QF_LIA/mathsat/FISCHER4-2-fair.smt2",0,0.0135128152128979,0.016,0.422,0,1,0,
"QF_LIA/mathsat/FISCHER4-3-fair.smt2",0,0.0287110232762407,0.031,1.122,0,1,0,
"QF_LIA/mathsat/FISCHER4-4-fair.smt2",0,0.0267820565342073,0.031,0.831,0,1,0,
"QF_LIA/mathsat/FISCHER4-5-fair.smt2",0,0.0406392457521757,0.047,1.285,0,1,0,
"QF_LIA/mathsat/FISCHER4-6-fair.smt2",0,0.041341694772344,0.047,1.21,0,1,0,
"QF_LIA/mathsat/FISCHER4-7-fair.smt2",0,0.0840655807972567,0.094,0.908,0,1,0,
"QF_LIA/mathsat/FISCHER4-8-fair.smt2",0,0.0972842261904762,0.109,1.522,0,1,0,
"QF_LIA/mathsat/FISCHER4-9-fair.smt2",0,0.0703562204046491,0.078,0.849,1,0,0,
"QF_LIA/mathsat/FISCHER5-10-fair.smt2",0,0.189969972878729,0.234,1.162,1,0,0,
"QF_LIA/mathsat/FISCHER5-1-fair.smt2",0,0.0135914760914761,0.016,1.239,1,0,0,
"QF_LIA/mathsat/FISCHER5-2-fair.smt2",0,0.0540512608515916,0.063,1.611,0,1,0,
"QF_LIA/mathsat/FISCHER5-3-fair.smt2",0,0.0539175257731959,0.063,0.176,0,1,0,
"QF_LIA/mathsat/FISCHER5-4-fair.smt2",0,0.053873094355171,0.063,1.349,0,1,0,
"QF_LIA/mathsat/FISCHER5-5-fair.smt2",0,0.0652966440271674,0.078,0.233,0,1,0,
"QF_LIA/mathsat/FISCHER5-6-fair.smt2",0,0.0685559983221476,0.078,1.203,0,1,0,
"QF_LIA/mathsat/FISCHER5-7-fair.smt2",0,0.0879090094128194,0.094,0.753,0,1,0,
"QF_LIA/mathsat/FISCHER5-8-fair.smt2",0,0.106778276847693,0.125,1.531,0,1,0,
"QF_LIA/mathsat/FISCHER5-9-fair.smt2",0,0.189023130937629,0.219,1.623,0,1,0,
"QF_LIA/mathsat/FISCHER6-10-fair.smt2",0,0.330176767676768,0.375,1.35,0,1,0,
"QF_LIA/mathsat/FISCHER6-11-fair.smt2",0,0.23328610411419,0.266,1.163,1,0,0,
"QF_LIA/mathsat/FISCHER6-1-fair.smt2",0,0.0262234255916566,0.031,1.163,1,0,0,
"QF_LIA/mathsat/FISCHER6-2-fair.smt2",0,0.0277012711864407,0.031,0.865,0,1,0,
"QF_LIA/mathsat/FISCHER6-3-fair.smt2",0,0.0414991536182819,0.047,1.122,0,1,0,
"QF_LIA/mathsat/FISCHER6-4-fair.smt2",0,0.0556856899488927,0.063,0.211,0,1,0,
"QF_LIA/mathsat/FISCHER6-5-fair.smt2",0,0.0672029194078948,0.078,0.283,0,1,0,
"QF_LIA/mathsat/FISCHER6-6-fair.smt2",0,0.0784186325469812,0.094,1.222,0,1,0,
"QF_LIA/mathsat/FISCHER6-7-fair.smt2",0,0.100488581466842,0.109,0.897,0,1,0,
"QF_LIA/mathsat/FISCHER6-8-fair.smt2",0,0.112758719816021,0.141,1.252,0,1,0,
"QF_LIA/mathsat/FISCHER6-9-fair.smt2",0,0.198909736308316,0.234,0.824,0,1,0,
"QF_LIA/mathsat/FISCHER7-10-fair.smt2",0,0.406392457521757,0.469,1.847,0,1,0,
"QF_LIA/mathsat/FISCHER7-11-fair.smt2",0,0.763288611224908,0.891,2.036,0,1,0,
"QF_LIA/mathsat/FISCHER7-12-fair.smt2",0,1.53407039711191,1.828,2.372,1,0,0,
"QF_LIA/mathsat/FISCHER7-1-fair.smt2",0,0.02690329218107,0.031,1.237,1,0,0,
"QF_LIA/mathsat/FISCHER7-2-fair.smt2",0,0.0403217516447369,0.047,0.426,0,1,0,
"QF_LIA/mathsat/FISCHER7-3-fair.smt2",0,0.0529781199351702,0.063,0.62,0,1,0,
"QF_LIA/mathsat/FISCHER7-4-fair.smt2",0,0.0689028246205734,0.078,1.177,0,1,0,
"QF_LIA/mathsat/FISCHER7-5-fair.smt2",0,0.0736204954954955,0.078,0.782,0,1,0,
"QF_LIA/mathsat/FISCHER7-6-fair.smt2",0,0.0948249067550766,0.109,0.487,0,1,0,
"QF_LIA/mathsat/FISCHER7-7-fair.smt2",0,0.126695736434109,0.125,0.79,0,1,0,
"QF_LIA/mathsat/FISCHER7-8-fair.smt2",0,0.161619283065513,0.188,1.695,0,1,0,
"QF_LIA/mathsat/FISCHER7-9-fair.smt2",0,0.243431940422011,0.281,0.937,0,1,0,
"QF_LIA/mathsat/FISCHER8-10-fair.smt2",0,0.532415345049293,0.594,1.96,0,1,0,
"QF_LIA/mathsat/FISCHER8-11-fair.smt2",0,0.913872568881686,1.078,1.664,0,1,0,
"QF_LIA/mathsat/FISCHER8-12-fair.smt2",0,2.80734481292517,3.156,4.65,0,1,0,
"QF_LIA/mathsat/FISCHER8-13-fair.smt2",0,4.65758179078777,5.172,6.273,1,0,0,
"QF_LIA/mathsat/FISCHER8-1-fair.smt2",0,0.0262972646822204,0.031,1.305,1,0,0,
"QF_LIA/mathsat/FISCHER8-2-fair.smt2",0,0.0425618489583333,0.047,0.82,0,1,0,
"QF_LIA/mathsat/FISCHER8-3-fair.smt2",0,0.0407744282744283,0.047,0.875,0,1,0,
"QF_LIA/mathsat/FISCHER8-4-fair.smt2",0,0.0540512608515916,0.063,0.86,0,1,0,
"QF_LIA/mathsat/FISCHER8-5-fair.smt2",0,0.0759879891514916,0.094,1.25,0,1,0,
"QF_LIA/mathsat/FISCHER8-6-fair.smt2",0,0.0942390856672158,0.109,0.183,0,1,0,
"QF_LIA/mathsat/FISCHER8-7-fair.smt2",0,0.14815100947672,0.172,1.349,0,1,0,
"QF_LIA/mathsat/FISCHER8-8-fair.smt2",0,0.242628865979381,0.281,0.406,0,1,0,
"QF_LIA/mathsat/FISCHER8-9-fair.smt2",0,0.365661206552138,0.438,0.582,0,1,0,
"QF_LIA/mathsat/FISCHER9-10-fair.smt2",0,0.624782797567333,0.688,1.29,0,1,0,
"QF_LIA/mathsat/FISCHER9-11-fair.smt2",0,1.1478664761127,1.344,1.953,0,1,0,
"QF_LIA/mathsat/FISCHER9-12-fair.smt2",0,2.68739513422819,3.063,3.985,0,1,0,
"QF_LIA/mathsat/FISCHER9-13-fair.smt2",0,8.77607393638993,10.156,11.171,0,1,0,
"QF_LIA/mathsat/FISCHER9-14-fair.smt2",0,11.0196496212121,12.516,14.072,1,0,0,
"QF_LIA/mathsat/FISCHER9-1-fair.smt2",0,0.0293030031376065,0.031,0.717,1,0,0,
"QF_LIA/mathsat/FISCHER9-2-fair.smt2",0,0.0262234255916566,0.031,1.498,0,1,0,
"QF_LIA/mathsat/FISCHER9-3-fair.smt2",0,0.0554025423728814,0.063,0.865,0,1,0,
"QF_LIA/mathsat/FISCHER9-4-fair.smt2",0,0.0686135600335852,0.078,1.207,0,1,0,
"QF_LIA/mathsat/FISCHER9-5-fair.smt2",0,0.0955375782881002,0.109,0.893,0,1,0,
"QF_LIA/mathsat/FISCHER9-6-fair.smt2",0,0.124234586148649,0.141,1.295,0,1,0,
"QF_LIA/mathsat/FISCHER9-7-fair.smt2",0,0.164033987226277,0.172,1.449,0,1,0,
"QF_LIA/mathsat/FISCHER9-8-fair.smt2",0,0.222458528285836,0.25,1.534,0,1,0,
"QF_LIA/mathsat/FISCHER9-9-fair.smt2",0,0.402521231422505,0.453,1.582,0,1,0,
"QF_LIA/miplib2003/air04.sat.smt2",,507.972480777013,600,600,0,0,0,
"QF_LIA/miplib2003/air05.sat.smt2",0,15.9121859028961,17.859,18.618,1,0,0,
"QF_LIA/miplib2003/cap6000.sat.smt2",0,7.5528459585273,8.531,9.742,1,0,0,
"QF_LIA/miplib2003/disctom.sat.smt2",,526.068734283319,600,600,0,0,0,
"QF_LIA/miplib2003/ds.sat.smt2",0,106.71468912435,127.578,133.557,1,0,0,
"QF_LIA/miplib2003/fast0507.sat.smt2",0,41.6162238583013,46.609,48.877,1,0,0,
"QF_LIA/miplib2003/harp2.sat.smt2",0,0.309133429276316,0.359,1.272,1,0,0,
"QF_LIA/miplib2003/manna81.sat.smt2",0,0.420287225217752,0.484,1.606,1,0,0,
"QF_LIA/miplib2003/mzzv11.sat.smt2",0,2.60861156351791,3.063,4.255,1,0,0,
"QF_LIA/miplib2003/mzzv42z.sat.smt2",0,3.05315444489963,3.563,4.718,1,0,0,
"QF_LIA/miplib2003/nw04.sat.smt2",,551.251646903821,600,600,0,0,0,
"QF_LIA/miplib2003/p2756.sat.smt2",0,1.05099603914259,1.078,2.533,1,0,0,
"QF_LIA/miplib2003/protfold.sat.smt2",,520.182345627849,600,600,0,0,0,
"QF_LIA/miplib2003/seymour.sat.smt2",0,0.592564291736931,0.672,1.342,1,0,0,
"QF_LIA/miplib2003/sp97ar.sat.smt2",0,386.573405349794,449.031,468.453,1,0,0,
"QF_LIA/miplib2003/stp3d.sat.smt2",,540.335772707705,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-0-47.smt2",0,317.893476734857,378.828,394.233,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-0-48.smt2",0,467.799352477477,496.422,516.942,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-0-49.smt2",,537.789203084833,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-0-50.smt2",,608.139534883722,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-10-46.smt2",0,228.13908632056,264.672,276.187,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-10-47.smt2",0,321.743822674418,370.344,385.646,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-10-48.smt2",0,453.784184940008,524.281,545.59,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-10-49.smt2",,504.907481898632,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-10-50.smt2",,498.688915375447,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-11-46.smt2",0,242.613266180883,270.563,282.535,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-11-47.smt2",0,324.782364262561,383.156,398.907,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-11-48.smt2",0,461.498570686071,530.547,552.31,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-11-49.smt2",,544.791666666667,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-11-50.smt2",,486.323130569546,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-12-46.smt2",0,236.583693860733,274.469,286.142,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-12-47.smt2",0,322.740078544853,373.188,388.192,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-12-48.smt2",0,452.684179365733,525.391,547.223,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-12-49.smt2",,545.264986967854,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-12-50.smt2",,512.535728868926,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-13-46.smt2",0,42.4688377456879,50.609,53.083,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-13-47.smt2",0,55.7691015952981,63.5,66.983,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-13-48.smt2",0,73.3674250422297,83.047,87.406,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-13-49.smt2",0,90.5831567796611,102.188,107.13,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-13-50.smt2",0,110.673460334029,126.703,132.511,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-14-46.smt2",0,228.254454758856,255.641,266.159,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-14-47.smt2",0,332.660926094891,348.563,363.492,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-14-48.smt2",0,436.481946664003,522.234,543.741,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-14-49.smt2",,533.900467886006,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-14-50.smt2",,532.993630573249,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-15-46.smt2",0,231.381472574703,270.203,281.538,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-15-47.smt2",0,316.297260485198,367.703,382.99,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-15-48.smt2",0,447.112636529126,528.328,550.945,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-15-49.smt2",,520.613853172957,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-15-50.smt2",,544.555314533623,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-16-46.smt2",0,224.975622940692,261.109,272.008,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-16-47.smt2",0,326.278158174098,367.297,381.768,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-16-48.smt2",0,452.88004032258,523.453,545.643,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-16-49.smt2",,525.408120552532,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-16-50.smt2",,529.173693086003,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-17-46.smt2",0,249.497320596459,255.938,267.476,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-17-47.smt2",0,328.792349312298,388.516,405.087,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-17-48.smt2",0,468.203252250321,522.141,543.716,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-17-49.smt2",,533.673469387755,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-17-50.smt2",,526.510067114094,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-18-46.smt2",0,44.7281531071136,52.297,54.786,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-18-47.smt2",0,56.0376787968027,63.672,66.717,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-18-48.smt2",0,72.5174033449175,79.797,83.878,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-18-49.smt2",0,89.8107695439739,105.438,110.711,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-18-50.smt2",0,108.855668783285,127.016,132.892,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-19-46.smt2",0,230.179905378486,276.172,287.464,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-19-47.smt2",0,323.689413540319,358.813,373.681,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-19-48.smt2",0,453.068241337631,537.531,559.304,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-19-49.smt2",,544.791666666667,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-19-50.smt2",,484.633204633205,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-20-46.smt2",0,227.81729738422,253.953,265.196,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-20-47.smt2",0,320.798315259489,395.938,411.607,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-20-48.smt2",0,456.064948221522,484.188,504.705,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-20-49.smt2",,514.426229508197,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-20-50.smt2",,557.371225577264,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-21-46.smt2",0,230.944293478261,264.063,274.986,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-21-47.smt2",0,324.21956185567,375.828,390.969,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-21-48.smt2",0,443.903347406514,527.719,551.616,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-21-49.smt2",,520.182345627849,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-21-50.smt2",,547.405146096817,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-22-46.smt2",0,230.784783755274,261.453,272.426,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-22-47.smt2",0,329.107715535194,377.719,394.106,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-22-48.smt2",0,459.223176974509,525.297,547.657,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-22-49.smt2",,541.735002157963,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-22-50.smt2",,522.782174094127,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-23-46.smt2",0,235.151032608696,258.531,269.707,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-23-47.smt2",0,336.236274614726,375.453,391.149,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-23-48.smt2",0,447.391930251419,527.375,549.733,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-23-49.smt2",,553.927625772286,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-23-50.smt2",,508.796108633968,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-24-46.smt2",0,249.643958719852,257.281,268.36,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-24-47.smt2",0,322.097596153846,380.297,395.982,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-24-48.smt2",0,447.432430222416,490.422,510.575,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-24-49.smt2",,519.96685998343,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-24-50.smt2",,524.968632371393,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-2-46.smt2",0,226.496062992126,261.25,271.958,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-2-47.smt2",0,327.819806945643,363.234,378.133,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-2-48.smt2",0,434.012253917236,516.375,538.419,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-2-49.smt2",,532.993630573249,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-2-50.smt2",,503.287890938252,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-25-46.smt2",0,250.343188622754,299.766,311.739,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-25-48.smt2",0,458.595147407993,553.953,576.96,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-25-49.smt2",,526.068734283319,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-25-50.smt2",,502.683219863837,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-26-46.smt2",0,42.4147679101314,47.828,50.036,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-26-47.smt2",0,58.3623072687224,63.328,65.956,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-26-48.smt2",0,385.245535714286,446.016,463.959,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-26-49.smt2",,563.881401617251,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-26-50.smt2",,524.749163879599,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-27-46.smt2",0,229.678220304976,273.594,285.601,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-27-47.smt2",0,319.829236939531,371.656,387.225,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-27-48.smt2",0,462.698167454858,514.453,535.644,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-27-49.smt2",,481.472957422325,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-27-50.smt2",,538.712446351931,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-28-46.smt2",0,231.048082496136,285.828,297.792,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-28-47.smt2",0,324.993890421758,394.125,410.766,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-28-48.smt2",0,455.190824468085,511.328,533.035,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-28-49.smt2",,566.681715575621,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-28-50.smt2",,482.954982685648,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-29-46.smt2",0,232.325710927004,247.984,259.178,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-29-47.smt2",0,336.521419299005,371.75,387.667,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-29-48.smt2",0,467.643506493507,516.375,538.333,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-29-49.smt2",,520.182345627849,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-29-50.smt2",,594.881516587678,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-30-46.smt2",0,42.371171875,48.609,50.824,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-30-47.smt2",0,58.1144585253456,60.281,62.891,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-30-48.smt2",0,71.1352176220807,80.078,84.024,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-30-49.smt2",,588.466947960619,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-30-50.smt2",,535.723431498079,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-31-46.smt2",0,243.953771223335,267.859,279.344,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-31-47.smt2",0,329.68364097582,364.984,380.801,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-31-48.smt2",0,476.312440645774,479.5,499.352,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-31-49.smt2",,461.98012513802,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-31-50.smt2",,524.749163879599,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-32-46.smt2",0,244.848668733961,273.641,285.037,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-32-47.smt2",0,313.259580658106,373.156,389.211,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-32-48.smt2",0,451.192682549505,522.797,544.747,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-32-49.smt2",,558.860195903829,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-32-50.smt2",,524.310776942356,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-33-46.smt2",0,223.745524431339,253.906,265.221,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-33-47.smt2",0,319.351472107438,369.422,385.309,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-33-48.smt2",0,438.262510170871,514.938,535.772,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-33-49.smt2",,507.151515151515,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-33-50.smt2",,547.405146096817,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-34-46.smt2",0,233.117327008928,249.609,259.523,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-34-47.smt2",0,323.980217161017,365.484,381.046,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-34-48.smt2",0,444.432918575593,510.078,531.507,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-34-49.smt2",,525.408120552532,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-34-50.smt2",,538.712446351931,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-3-46.smt2",0,245.878880526811,249.875,260.571,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-3-47.smt2",0,324.688545150502,371.25,387.513,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-3-48.smt2",0,462.986143994834,514.109,534.984,0,1,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-3-49.smt2",,514.004914004914,600,600,0,0,0,
"QF_LIA/nec-smt/large/bftpd_login/prp-3-50.smt2",,531.864406779661,600,600,0,0,0,
